"","x"
"1",0.500856481938508
"2",0.519406945171278
"3",0.522077325311603
"4",0.522121510532637
"5",0.514997771108877
"6",0.53767622119485
"7",0.54091167042774
"8",0.533194512263133
"9",0.53629264033324
"10",0.535849530390979
"11",0.540936137174919
"12",0.536950219470544
"13",0.533933842780292
"14",0.527726533276951
"15",0.523520119030897
"16",0.511044401681367
"17",0.51077827978266
"18",0.501135742798109
"19",0.492837857742931
"20",0.49092575749185
"21",0.48725925315356
"22",0.486340316838091
"23",0.484721079102952
"24",0.476017698350289
"25",0.471791370481368
"26",0.463929658757971
"27",0.464640325464146
"28",0.459184469351031
"29",0.456597411709377
"30",0.45491071478289
"31",0.454326106031711
"32",0.454221366887819
"33",0.454260020420857
"34",0.459687279981646
"35",0.461148912697648
"36",0.470076375760554
"37",0.472116515443579
"38",0.471343579805871
"39",0.468861878366459
"40",0.472685151340673
"41",0.477377601250078
"42",0.483266451476822
"43",0.48801462170199
"44",0.490768648916206
"45",0.49710468583335
"46",0.502920667543349
"47",0.509617274189976
"48",0.514487294797017
"49",0.516396995521259
"50",0.521310013002385
"51",0.525456230555973
"52",0.525678814943383
"53",0.528355135028383
"54",0.530327349344067
"55",0.534193350247255
"56",0.539676117694956
"57",0.536092767494958
"58",0.536736018327843
"59",0.536165807901499
"60",0.535274127375614
"61",0.535757415127632
"62",0.536151411510176
"63",0.538351019571386
"64",0.54086741749285
"65",0.54504956350147
"66",0.542972838844461
"67",0.541075887354012
"68",0.538245272264272
"69",0.53711933172105
"70",0.539148791366734
"71",0.541701874821069
"72",0.542138193697438
"73",0.54504705800296
"74",0.547604676949001
"75",0.553576192312032
"76",0.554988207610658
"77",0.557379570741908
"78",0.556248155190846
"79",0.558679488891778
"80",0.559554583410355
"81",0.563876525261158
"82",0.564192963416447
"83",0.56227713979993
"84",0.564412214049123
"85",0.567059044644342
"86",0.565431852272107
"87",0.563964392136226
"88",0.565094867487191
"89",0.563817298240884
"90",0.566101959602217
"91",0.564596009892834
"92",0.564887726852542
"93",0.566719405414007
"94",0.56736597001429
"95",0.567592281191137
"96",0.569455860863356
"97",0.570757672606961
"98",0.570037925919472
"99",0.569123008313368
"100",0.569373113826632
